"Nazwa";"Marka";"Kategorie (x,y,z...)";"Cena zawiera podatek. (brutto)";"Podsumowanie";"Opis";"Adresy URL zdjęcia (x,y,z...)";"Ilość"
"Radeon RX 6400 PULSE GAMING 4GB GDDR6";"Sapphire";"Karty graficzne AMD";879;"Układ: Radeon™ RX 6400<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 1 szt.<br/>Taktowanie pamięci: 16000 MHz";"Układ: Radeon™ RX 6400<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 1 szt.<br/>Taktowanie pamięci: 16000 MHz";"http://127.0.0.1/product_images/pr_2022_4_20_13_19_13_189_05.jpg";100
"Radeon RX 6400 EAGLE 4GB GDDR6";"Gigabyte";"Karty graficzne AMD";1039;"Układ: Radeon™ RX 6400<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 1 szt.<br/>Taktowanie pamięci: 16000 MHz";"Układ: Radeon™ RX 6400<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 1 szt.<br/>Taktowanie pamięci: 16000 MHz";"http://127.0.0.1/product_images/pr_2022_4_20_12_46_31_274_06.jpg";100
"GeForce GT 730 2GB GDDR5";"Gigabyte";"Karty graficzne NVIDIA";429;"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI-I - 1 szt<br/>Taktowanie pamięci: 5000 MHz<br/>Taktowanie rdzenia: 902 MHz";"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI-I - 1 szt<br/>Taktowanie pamięci: 5000 MHz<br/>Taktowanie rdzenia: 902 MHz";"http://127.0.0.1/product_images/pr_2022_3_28_15_37_8_837_03.jpg";100
"GeForce RTX 3050 Phoenix 8GB GDDR6";"ASUS";"Karty graficzne NVIDIA";1899;"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2022_3_8_10_28_36_703_04.jpg";100
"Quadro T400 4GB DDR6";"PNY";"Karty graficzne NVIDIA";1099;"Układ: Quadro T400<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: mini DisplayPort - 3 szt.";"Układ: Quadro T400<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: mini DisplayPort - 3 szt.";"http://127.0.0.1/product_images/pr_2022_2_13_9_36_34_687_03.jpg";100
"GeForce RTX 3050 Ghost 8GB GDDR6";"Gainward";"Karty graficzne NVIDIA";1699;"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2022_1_27_11_38_12_703_04.jpg";100
"GeForce GT 730 2GB DDR3";"Palit";"Karty graficzne NVIDIA";359;"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI-D - 1 szt., VGA<br/>Taktowanie rdzenia: 902 MHz";"Układ: GeForce GT 730<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI-D - 1 szt., VGA<br/>Taktowanie rdzenia: 902 MHz";"http://127.0.0.1/product_images/pr_2022_1_28_12_6_32_592_03.jpg";100
"GeForce RTX 3050 GAMING X 8GB GDDR6";"MSI";"Karty graficzne NVIDIA";1899;"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2022_1_25_7_58_6_77_04.jpg";100
"GeForce RTX 3050 EAGLE 8GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";1799;"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 2 szt., DisplayPort 1.4a - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1777 MHz";"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 2 szt., DisplayPort 1.4a - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1777 MHz";"http://127.0.0.1/product_images/pr_2022_1_24_14_12_32_624_07.jpg";100
"Radeon RX 6500 XT GAMING OC 4GB GDDR6";"Gigabyte";"Karty graficzne AMD";1379;"Układ: Radeon™ RX 6500 XT<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 1 szt.<br/>Taktowanie pamięci: 18000 MHz";"Układ: Radeon™ RX 6500 XT<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 1 szt.<br/>Taktowanie pamięci: 18000 MHz";"http://127.0.0.1/product_images/pr_2022_1_19_7_36_52_557_07.jpg";100
"Radeon RX 6600 Fighter 8GB GDDR6 ";"PowerColor";"Karty graficzne AMD";1269;"Układ: Radeon™ RX 6600<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: Radeon™ RX 6600<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2021_10_14_11_25_11_320_04.jpg";100
"GeForce RTX 3060 Ti AMP White 8GB GDDR6";"Zotac";"Karty graficzne NVIDIA";2699;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.";"http://127.0.0.1/product_images/pr_2021_10_8_13_25_20_482_00.jpg";100
"Radeon RX 6600 XT FIGHTER 8GB GDDR6";"PowerColor";"Karty graficzne AMD";2189;"Układ: Radeon™ RX 6600 XT<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 16000 MHz<br/>Taktowanie rdzenia: 2589 MHz";"Układ: Radeon™ RX 6600 XT<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 16000 MHz<br/>Taktowanie rdzenia: 2589 MHz";"http://127.0.0.1/product_images/pr_2021_8_11_14_35_24_284_04.jpg";100
"GeForce RTX 3060 Eagle LHR 12GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";2299;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1777 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1777 MHz";"http://127.0.0.1/product_images/pr_2021_8_23_8_57_32_300_00.jpg";100
"Radeon RX 6600 XT ROG Strix OC 8GB GDDR6";"ASUS";"Karty graficzne AMD";2199;"Układ: Radeon™ RX 6600 XT<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 16000 MHz";"Układ: Radeon™ RX 6600 XT<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 16000 MHz";"http://127.0.0.1/product_images/pr_2021_8_3_14_7_6_654_06.jpg";100
"GeForce RTX 3060 Ti ROG STRIX OC V2 LHR 8GB GDDR6";"ASUS";"Karty graficzne NVIDIA";3299;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2021_8_3_9_45_40_331_03.jpg";100
"GeForce RTX 3060 Ti AORUS Elite LHR 8GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";2999;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1785 MHz";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1785 MHz";"http://127.0.0.1/product_images/pr_2021_8_2_12_9_8_117_06.jpg";100
"Quadro RTX A4000 16GB GDDR6";"PNY";"Karty graficzne NVIDIA";6099;"Układ: Quadro A4000<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: DisplayPort - 4 szt.";"Układ: Quadro A4000<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: DisplayPort - 4 szt.";"http://127.0.0.1/product_images/pr_2021_7_26_14_8_25_413_00.jpg";100
"GeForce RTX 3070 EAGLE LHR 8GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";3259;"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1725 MHz";"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1725 MHz";"http://127.0.0.1/product_images/pr_2021_7_16_11_20_10_840_05.jpg";100
"Radeon PRO W6800 32GB GDDR6";"AMD";"Karty graficzne AMD";8999;"Układ: Radeon™ Pro W6800<br/>Pamięć: 32 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: mini DisplayPort - 6 szt.";"Układ: Radeon™ Pro W6800<br/>Pamięć: 32 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: mini DisplayPort - 6 szt.";"http://127.0.0.1/product_images/pr_2021_6_19_14_5_48_91_03.jpg";100
"GeForce RTX 3070 Ti AORUS MASTER LHR 8GB GDDRX6";"Gigabyte";"Karty graficzne NVIDIA";4349;"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 3 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1875 MHz";"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 3 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1875 MHz";"http://127.0.0.1/product_images/pr_2021_6_9_12_30_29_27_05.jpg";100
"GeForce RTX 3070 Ti X3 LHR 8GB GDDR6X";"Inno3D";"Karty graficzne NVIDIA";3599;"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1575 MHz";"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1575 MHz";"http://127.0.0.1/product_images/pr_2021_6_9_12_22_44_632_00.jpg";100
"GeForce RTX 3070 Ti Gaming Pro 8GB GDDR6X";"Palit";"Karty graficzne NVIDIA";3749;"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1575 MHz ";"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1575 MHz ";"http://127.0.0.1/product_images/pr_2021_6_9_13_41_1_403_03.jpg";100
"GeForce RTX 3060 1-Click OC LHR 12 GB GDDR6";"KFA2";"Karty graficzne NVIDIA";1949;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1777 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1777 MHz";"http://127.0.0.1/product_images/pr_2021_3_17_16_31_12_55_05.jpg";100
"GeForce RTX 3060 Dual OC 12GB GDDR6";"Palit";"Karty graficzne NVIDIA";2069;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1320 MHz ";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1320 MHz ";"http://127.0.0.1/product_images/pr_2021_2_23_13_41_37_415_02.jpg";100
"GeForce RTX 3060 AMP White Edition 12GB GDDR6";"Zotac";"Karty graficzne NVIDIA";1999;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1867 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1867 MHz";"http://127.0.0.1/product_images/pr_2021_2_22_13_34_30_224_04.jpg";100
"GeForce GTX 1650 D6 Ghost 4GB GDDR6";"Gainward";"Karty graficzne NVIDIA";869;"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1590 MHz";"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1590 MHz";"http://127.0.0.1/product_images/pr_2021_2_2_10_35_49_769_00.jpg";100
"Quadro RTX 4000 8GB GDDR6";"PNY";"Karty graficzne NVIDIA";5249;"Układ: Quadro RTX 4000<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: DisplayPort - 3 szt., USB Typu-C";"Układ: Quadro RTX 4000<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: DisplayPort - 3 szt., USB Typu-C";"http://127.0.0.1/product_images/pr_2021_1_19_13_18_41_331_02.jpg";100
"GeForce GT 710 2GB DDR5";"Gigabyte";"Karty graficzne NVIDIA";369;"Układ: GeForce GT 710<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR5<br/>Złącza: HDMI - 1 szt., DVI-I - 1 szt<br/>Taktowanie pamięci: 5010 MHz<br/>Taktowanie rdzenia: 954 MHz";"Układ: GeForce GT 710<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR5<br/>Złącza: HDMI - 1 szt., DVI-I - 1 szt<br/>Taktowanie pamięci: 5010 MHz<br/>Taktowanie rdzenia: 954 MHz";"http://127.0.0.1/product_images/pr_2020_12_23_13_46_30_763_03.jpg";100
"GeForce RTX 3070 Phoenix GS 8GB GDDR6";"Gainward";"Karty graficzne NVIDIA";3499;"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1770 MHz";"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1770 MHz";"http://127.0.0.1/product_images/pr_2020_10_29_10_29_2_157_00.jpg";100
"GeForce RTX 3070 Gaming Pro OC 8GB GDDR6";"Palit";"Karty graficzne NVIDIA";3499;"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1500 MHz";"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1500 MHz";"http://127.0.0.1/product_images/pr_2020_10_29_10_24_43_558_00.jpg";100
"GeForce GTX 1650 Gaming AMP CORE GDDR6 4GB";"Zotac";"Karty graficzne NVIDIA";819;"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1650 MHz";"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1650 MHz";"http://127.0.0.1/product_images/pr_2020_9_8_15_27_20_248_00.jpg";100
"GeForce GTX 1650 Gaming D6 OC 4GB GDDR6";"Zotac";"Karty graficzne NVIDIA";999;"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1620 MHz";"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1620 MHz";"http://127.0.0.1/product_images/pr_2020_9_8_14_48_41_275_00.jpg";100
"GeForce GTX 1660 SUPER TUF Gaming OC 6GB GDDR6";"ASUS";"Karty graficzne NVIDIA";1439;"Układ: GeForce GTX 1660 SUPER<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 14002 MHz<br/>Taktowanie rdzenia: 1530 MHz";"Układ: GeForce GTX 1660 SUPER<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 14002 MHz<br/>Taktowanie rdzenia: 1530 MHz";"http://127.0.0.1/product_images/pr_2020_1_24_9_12_19_585_02.jpg";100
"GeForce GTX 1660 SUPER Gaming Twin Fan 6GB GDDR6";"Zotac";"Karty graficzne NVIDIA";1499;"Układ: GeForce GTX 1660 SUPER<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1530 MHz";"Układ: GeForce GTX 1660 SUPER<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1530 MHz";"http://127.0.0.1/product_images/pr_2019_10_28_11_58_32_18_00.jpg";100
"GeForce GTX 1650 Dual 4GB GDDR5";"ASUS";"Karty graficzne NVIDIA";1119;"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 8002 MHz<br/>Taktowanie rdzenia: 1485 MHz";"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 8002 MHz<br/>Taktowanie rdzenia: 1485 MHz";"http://127.0.0.1/product_images/pr_2019_4_23_12_1_27_765_01.jpg";100
" GeForce GT 1030 2GB GDDR5";"ASUS";"Karty graficzne NVIDIA";599;"Układ: GeForce GT 1030<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 6008 MHz<br/>Taktowanie rdzenia: 1266 MHz";"Układ: GeForce GT 1030<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 6008 MHz<br/>Taktowanie rdzenia: 1266 MHz";"http://127.0.0.1/product_images/pr_2018_5_9_18_16_28_709_00.png";100
"GeForce GT 1030 2GHD4 LP OC 2GB DDR4";"MSI";"Karty graficzne NVIDIA";499;"Układ: GeForce GT 1030<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR4<br/>Złącza: HDMI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 2100 MHz<br/>Taktowanie rdzenia: 1189 MHz";"Układ: GeForce GT 1030<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR4<br/>Złącza: HDMI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 2100 MHz<br/>Taktowanie rdzenia: 1189 MHz";"http://127.0.0.1/product_images/pr_2018_5_9_17_56_43_39_00.jpg";100
"Radeon Pro WX 2100 2GB GDDR5";"AMD";"Karty graficzne AMD";859;"Układ: Radeon™ Pro WX 2100<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: DisplayPort - 1 szt., mini DisplayPort - 2 szt.<br/>Taktowanie pamięci: 6000 MHz<br/>Taktowanie rdzenia: 1219 MHz";"Układ: Radeon™ Pro WX 2100<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: DisplayPort - 1 szt., mini DisplayPort - 2 szt.<br/>Taktowanie pamięci: 6000 MHz<br/>Taktowanie rdzenia: 1219 MHz";"http://127.0.0.1/product_images/pr_2018_6_9_9_0_29_765_00.jpg";100
"GeForce GTX 1050 Ti CERBERUS 4GB GDDR5";"ASUS";"Karty graficzne NVIDIA";1079;"Układ: GeForce GTX 1050 Ti<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 7008 MHz<br/>Taktowanie rdzenia: 1328 MHz";"Układ: GeForce GTX 1050 Ti<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 7008 MHz<br/>Taktowanie rdzenia: 1328 MHz";"http://127.0.0.1/product_images/pr_2018_1_29_13_55_20_998_03.png";100
"GeForce GT 1030 OC 2GB GDDR5";"Gigabyte";"Karty graficzne NVIDIA";519;"Układ: GeForce GT 1030<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt.<br/>Taktowanie pamięci: 6008 MHz<br/>Taktowanie rdzenia: 1290 MHz";"Układ: GeForce GT 1030<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt.<br/>Taktowanie pamięci: 6008 MHz<br/>Taktowanie rdzenia: 1290 MHz";"http://127.0.0.1/product_images/pr_2017_7_3_8_7_12_366.png";100
